movie_ID,title,tconst,match_type
17290,The Paleface,tt0040679,1.0
10851,Red River,tt0040724,1.0
4998,Anna Karenina,tt0040098,1.0
3373,La Terra Trema,tt0040866,1.0
7448,Abbott & Costello Meet Frankenstein,tt0040068,3.0
10277,The Bicycle Thief,tt0040522,3.0
9206,Laurence Olivier's Hamlet,,
15613,A Connecticut Yankee in King Arthur's Court / The Emperor Waltz: Double Feature,,
12267,James Cagney Collection: The Time of Your Life,,
7960,The Lady from Shanghai,,
3066,Loves of Carmen,,
8925,The Treasure of the Sierra Madre: Bonus Material,,
15293,The Best of Bud Abbott & Lou Costello: Vol. 3,,
9941,Sorrowful Jones / The Paleface: Double Feature,,
1253,The Barkleys of Broadway,tt0041158,1.0
16500,White Heat,tt0042041,1.0
8245,Under Capricorn,tt0042004,1.0
16186,Battleground,tt0041163,1.0
14339,The Story of Seabiscuit,tt0041923,1.0
13441,On the Town,tt0041716,1.0
3494,The Inspector General,tt0041509,1.0
7547,She Wore a Yellow Ribbon,tt0041866,1.0
12988,The Fighting Kentuckian,tt0041361,1.0
13380,Stray Dog,tt0041699,1.0
13349,The Set-Up,tt0041859,1.0
8208,The Red Pony,tt0041792,1.0
13187,Take Me Out to the Ball Game,tt0041944,1.0
16005,Criss Cross,tt0041268,1.0
8932,Tokyo Joe,tt0041967,1.0
1595,The Third Man,tt0041959,1.0
14839,Jolson Sings Again,tt0041530,1.0
15856,All the King's Men,tt0041113,1.0
6512,Adam's Rib,tt0041090,1.0
10971,Thieves' Highway,tt0041958,1.0
10979,I Was a Male War Bride,tt0041498,1.0
11292,Little Women,tt0581365,1.0
4689,In the Good Old Summertime,tt0041507,1.0
16577,The Great Lover,tt0041429,1.0
15537,Impact,tt0041503,1.0
13691,The Adventures of Ichabod and Mr. Toad,tt0041094,1.0
9578,Sands of Iwo Jima,tt0041841,1.0
12944,A Letter to Three Wives,tt0041587,1.0
5652,Twelve O'Clock High,tt0041996,1.0
4253,Kind Hearts and Coronets,tt0041546,1.0
11322,Abbott & Costello: Africa Screams,,
13592,Classic Cartoon Favorites: Extreme Sports Fun,,
9648,The Ealing Comedy Collection: Whisky Galore,,
15301,Whirlpool,,
6781,Candid Camera: 5 Decades of Smiles,,
12636,The Three Stooges: All Time Favorites,,
15111,Film Noir Collection: Killer Bait,,
6827,Wake of the Red Witch,,
14730,Young Man with a Horn,,
16781,Batman and Robin: The Serial Collection,,
17093,Gun Crazy,,
9902,Winchester '73,tt0043137,1.0
14560,Kon-Tiki,tt0042650,1.0
1240,Destination Moon,tt0042393,1.0
2696,Kiss Tomorrow Goodbye,tt0042648,1.0
14728,Quicksand,tt0042869,1.0
6657,The Men,tt0042727,1.0
14967,Night and the City,tt0042788,1.0
1840,The Asphalt Jungle,tt0042208,1.0
6079,Kim,tt0042644,1.0
17524,Cyrano de Bergerac,tt0042367,1.0
8976,Harvey,tt0042546,1.0
8980,Cheaper by the Dozen,tt0042327,1.0
6213,You Bet Your Life,tt0042171,1.0
14968,Father of the Bride,tt0042451,1.0
13230,Born Yesterday,tt0042276,1.0
6300,King Solomon's Mines,tt0042646,1.0
14720,Fancy Pants,tt0042447,1.0
15724,Rio Grande,tt0042895,1.0
9425,The Jackie Robinson Story,tt0042609,1.0
15753,Annie Get Your Gun,tt0042200,1.0
4419,In a Lonely Place,tt0042593,1.0
11359,The Flowers of St. Francis,tt0042477,1.0
10276,Rashomon,tt0042876,1.0
186,Panic in the Streets,tt0042832,1.0
17386,Stage Fright,tt0042994,1.0
13571,The Damned Don't Cry,tt0042376,1.0
13562,Rocketship X-M,tt0042897,1.0
10372,All About Eve,tt0042192,1.0
10320,Variety Lights,tt0042692,1.0
12875,Treasure Island,tt0043067,1.0
11903,Sunset Boulevard,tt0043014,3.0
1166,Great Rupert,,
715,Film Noir Collection: D.O.A.,,
901,Diary of a Country Priest,,
8038,Cinderella: Special Edition,,
11772,Mickey & Minnie's Sweetheart Stories,,
3339,Love Happy,,
8550,The George Burns & Gracie Allen Collection,,
15719,The Rocking Horse Winner,,
11061,Halls of Montezuma,,
11330,Martin & Lewis: At War with the Army,,
17275,The Lavender Hill Mob,tt0044829,1.0
90,The Lemon Drop Kid,tt0043733,1.0
82,The Frogmen,tt0043565,1.0
6689,The Enforcer,tt0043503,1.0
13629,Alice in Wonderland,tt0043274,1.0
7832,When Worlds Collide,tt0044207,1.0
2335,Father's Little Dividend,tt0043526,1.0
14853,The Browning Version,tt0043362,1.0
6438,The Man in the White Suit,tt0044876,1.0
15575,Royal Wedding,tt0043983,1.0
4146,The Red Badge of Courage,tt0043961,1.0
12639,An American in Paris,tt0043278,1.0
4179,A Christmas Carol,tt0328956,1.0
963,A Streetcar Named Desire,tt0044081,1.0
11620,People Will Talk,tt0043915,1.0
8236,Happy Go Lovely,tt0043618,1.0
4700,The Man from Planet X,tt0043778,1.0
988,Operation Pacific,tt0043887,1.0
13934,A Place in the Sun,tt0043924,1.0
2121,Pandora and the Flying Dutchman,tt0043899,1.0
15159,Dragnet,tt0043194,1.0
11664,Sirocco,tt0044040,1.0
9640,Detective Story,tt0043465,1.0
15037,The Day the Earth Stood Still,tt0043456,1.0
14142,The Idiot,tt0043614,1.0
10216,Lullaby of Broadway,tt0043762,1.0
16894,Show Boat,tt0044030,1.0
9034,Early Summer,tt0043313,1.0
11075,Flying Leathernecks,tt0043547,1.0
4264,The River,tt0043972,1.0
2980,The Desert Fox,tt0043461,3.0
683,Cavalry Charge,tt0043725,3.0
2989,The Thing From Another World,,
17475,It Came From Outer Space,,
3230,The Best of the Red Skelton Show,,
3003,The Three Stooges: Merry Mavericks,,
14235,I Love Lucy: Season 1,,
2765,Cinema's Dark Side: Impact/ Second Woman/ They Made Me a Criminal,,
7398,The Lost Continent,,
12671,Strangers on a Train: Special Edition,,
6638,Just for You / Here Comes the Groom,,
12984,Radar Men from the Moon,,
13130,Sudden Fear,tt0045205,1.0
921,Don't Bother to Knock,tt0044557,1.0
6000,The Star,tt0045186,1.0
17383,Carrie,tt0044486,1.0
13982,Casque d'Or,tt0043386,1.0
14642,High Noon,tt0044706,1.0
4448,Ivanhoe,tt0044760,1.0
2248,The Narrow Margin,tt0044954,1.0
16414,Kansas City Confidential,tt0044789,1.0
14578,The Greatest Show on Earth,tt0044672,1.0
11731,Flat Top,tt0044621,1.0
6553,Belles on Their Toes,tt0044410,1.0
12769,Monkey Business,tt0541857,1.0
11836,Victory at Sea,tt0046658,1.0
2903,Scaramouche,tt0045125,1.0
11889,The Snows of Kilimanjaro,tt0045162,1.0
15303,Umberto D.,tt0045274,1.0
10191,Pat and Mike,tt0045012,1.0
14939,The White Sheik,tt0044000,1.0
4029,"Come Back, Little Sheba",tt0044509,1.0
9356,The Marrying Kind,tt0044888,1.0
14689,Son of Paleface,tt0045177,1.0
3240,Bend of the River,tt0044413,1.0
3954,The Quiet Man,tt0045061,1.0
12711,Limelight,tt0044837,1.0
10854,Moulin Rouge,tt0044926,1.0
945,The Duel at Silver Creek,tt0044573,1.0
12721,Ikiru,tt0044741,1.0
2360,Singin' in the Rain,tt0045152,1.0
16238,Clash by Night,tt0044502,1.0
13454,The Big Trees,tt0044420,1.0
10793,The Adventures of Ozzie and Harriet,tt0044230,1.0
1739,The Importance of Being Earnest,tt0044744,1.0
47,The Bad and the Beautiful,tt0044391,1.0
14419,The Crimson Pirate,tt0044517,1.0
4058,The Best of the Abbott and Costello Comedy Hour,,
5294,Tom and Jerry: Whiskers Away!,,
14023,The Road to Bali,,
3527,Othello,,
8933,Ikiru: Bonus Material,,
8923,Jack & the Beanstalk,,
1052,The Jack Benny Show: Vol. 1,,
8414,Adventures of Superman: Season 1,,
7680,Hi-Yo Silver/ Legend of the Lone Ranger,,
54,We're Not Married,,
14450,Another Man's Poison,,
13965,Dragnet,,
4343,The Abbott & Costello Show,,
17460,Wages of Fear,,
76,I Love Lucy: Season 2,,
7576,Kiss Me Kate,tt0045963,1.0
1972,Gentlemen Prefer Blondes,tt0045810,1.0
13936,Call Me Madam,tt0045592,1.0
10661,Tokyo Story,tt0046438,1.0
2714,Cat-Women of the Moon,tt0045609,1.0
2713,Glen or Glenda,tt0045826,1.0
5272,Invaders from Mars,tt0045917,1.0
10984,The Desert Rats,tt0045679,1.0
15300,Calamity Jane,tt0045591,1.0
3124,Titanic,tt0046435,1.0
2043,Shane,tt0046303,1.0
14997,The Captain's Paradise,tt0045607,1.0
8805,Pickup on South Street,tt0046187,1.0
17426,Peter Pan,tt0046183,1.0
6229,The Robe,tt0046247,1.0
7919,Niagara,tt0046126,1.0
5050,Roman Holiday,tt0046250,1.0
6710,The Big Heat,tt0045555,1.0
12250,The Band Wagon,tt0045537,1.0
14112,From Here to Eternity,tt0045793,1.0
1272,Island in the Sky,tt0045919,1.0
11432,Robot Monster,tt0046248,1.0
16462,The Cruel Sea,tt0045659,1.0
5546,The Blue Gardenia,tt0045564,1.0
15174,"The Beast from 20,000 Fathoms",tt0045546,1.0
10433,Stalag 17,tt0046359,1.0
15551,Beneath the 12-Mile Reef,tt0045551,1.0
16425,I Confess,tt0045897,1.0
10222,The War of the Worlds,tt0046534,1.0
13690,Law and Order,tt0045991,1.0
17411,How to Marry a Millionaire,tt0045891,1.0
9277,The Master of Ballantrae,tt0046054,1.0
16712,Donovan's Brain,tt0045699,1.0
3974,Hondo,tt0045883,1.0
7784,The Hitch-Hiker,tt0045877,1.0
8093,M. Hulot's Holiday,tt0046487,3.0
5207,Project Moonbase,tt0046213,3.0
4485,House of Wax / The Mystery of the Wax Museum,,
12504,The Stooge,,
6806,The Glenn Miller Story,,
3400,James Dean Era,,
16574,The Mesa of Lost Women,,
776,"Dr. Seuss's The 5,000 Fingers of Dr. T",,
1555,The Little Fugitive,,
5527,Humphrey Bogart: Beat the Devil / Call It Murder,,
9826,I Love Lucy: Season 3,,
11698,The Best of Abbott and Costello: Vol. 4,,
17407,Suddenly,tt0047542,1.0
13213,Casanova's Big Night,tt0046834,1.0
7671,The Barefoot Contessa,tt0046754,1.0
11795,The Last Time I Saw Paris,tt0047162,1.0
6739,Rear Window,tt0047396,1.0
4284,Dial M for Murder,tt0046912,1.0
12300,Them!,tt0047573,1.0
16274,The Country Girl,tt0046874,1.0
11882,Sabrina,tt0047437,1.0
11114,"20,000 Leagues Under the Sea",tt0046672,1.0
13745,Elephant Walk,tt0046951,1.0
934,River of No Return,tt0047422,1.0
872,Seven Samurai,tt0047478,1.0
4242,Animal Farm,tt0047834,1.0
10147,Taxi Driver,tt0047561,1.0
10969,Jail Bait,tt0047127,1.0
2125,Devil Girl from Mars,tt0046907,1.0
15862,A Star Is Born,tt0047522,1.0
9121,Apache,tt0046719,1.0
16536,There's No Business Like Show Business,tt0047574,1.0
17011,Broken Lance,tt0046808,1.0
11310,Varietease,tt0047643,1.0
14972,Brigadoon,tt0046807,1.0
15696,Demetrius and the Gladiators,tt0046899,1.0
13532,Carmen Jones,tt0046828,1.0
16271,Robinson Crusoe,tt0044386,1.0
12147,It Should Happen to You,tt0515428,1.0
1596,The High and the Mighty,tt0047086,1.0
6627,The Naked Jungle,tt0047264,1.0
1332,Sherlock Holmes,tt0046642,1.0
15997,On the Waterfront,tt0047296,1.0
17446,Three Coins in the Fountain,tt0047580,1.0
10006,Target Earth,tt0047559,1.0
1969,The Caine Mutiny,tt0046816,1.0
11759,Young at Heart,tt0047688,1.0
14483,White Christmas,tt0047673,1.0
8712,Vera Cruz,tt0047647,1.0
6730,Prince Valiant,tt1642864,1.0
14964,Stranger from Venus,tt0047529,2.0
7323,Touchez Pas au Grisbi,tt0046451,3.0
13862,Jean Renoir: The Golden Coach,,
10142,The Wild One,,
12750,Indiscretion of an American Wife,,
3884,Milton Berle's Buick Hour #1,,
13034,Knights of the Round Table,,
5992,La Strada: Special Edition,,
2729,The Big Combo,,
2735,Seven Brides for Seven Brothers: 50th Anniversary Edition,,
1882,I Love Lucy: Season 4,,
7495,This Island Earth,,
9076,Samurai Trilogy 1: Musashi Miyamoto,,
15431,Creature from the Black Lagoon: Special Edition,,
9799,Comedy Noir Collection: Beat the Devil / That Uncertain Feeling,,
1662,Beat the Devil,,
10273,Bad Day at Black Rock,,
17727,Elizabeth Taylor: The Last Time I Saw Paris/Father's Little Dividend,,
6054,Conquest of Space,,
8240,Lassie: The 50th TV Anniversary Collector's Edition,,
73,Davy Crockett: 50th Anniversary Double Feature,,
4912,Mister Roberts,tt0048380,1.0
8626,Richard III,tt0049674,1.0
11449,The Big Knife,tt0047880,1.0
16044,The Man from Laramie,tt0048342,1.0
6457,House of Bamboo,tt0048182,1.0
17501,Dr. Jekyll and Mr. Hyde,tt0394419,1.0
6008,My Sister Eileen,tt0048401,1.0
8135,The End of the Affair,tt0048034,1.0
16233,Oklahoma!,tt0048445,1.0
8293,Guys and Dolls,tt0048140,1.0
10466,Lady and the Tramp,tt0048280,1.0
10458,Picnic,tt0048491,1.0
11332,Blackboard Jungle,tt0047885,1.0
11387,Teaserama,tt0048700,1.0
3963,Around the World with Orson Welles,tt0166085,1.0
15744,The Indian Fighter,tt0048204,1.0
549,Rage at Dawn,tt0048535,1.0
4133,The Kentuckian,tt0048248,1.0
2371,To Catch a Thief,tt0048728,1.0
6764,The Dam Busters,tt0046889,1.0
7082,The Long Gray Line,tt0048312,1.0
6852,Killer's Kiss,tt0048254,1.0
10032,Diabolique,tt0046911,1.0
9354,We're No Angels,tt0048801,1.0
5627,All That Heaven Allows,tt0047811,1.0
11760,Pather Panchali,tt0048473,1.0
9311,The Sea Chase,tt0048593,1.0
5295,The Swindle,tt0047876,1.0
2997,The Court-Martial of Billy Mitchell,tt0047956,1.0
5116,Queen Bee,tt0048527,1.0
8977,The Ladykillers,tt0048281,1.0
2701,Marty,tt0048356,1.0
14289,To Hell and Back,tt0048729,1.0
12702,The Desperate Hours,tt0047985,1.0
2083,Blood Alley,tt0047889,1.0
14161,Kiss Me Deadly,tt0048261,1.0
3120,Rififi,tt0048021,1.0
3469,The Night of the Hunter,tt0048424,1.0
17072,Love Me or Leave Me,tt0048317,1.0
10699,Smiles of a Summer Night,tt0048641,1.0
11845,Summertime,tt0048673,1.0
16341,The Seven Little Foys,tt0048604,1.0
8957,Battle Cry,tt0047860,1.0
5986,The Rose Tattoo,tt0048563,1.0
7986,Love Is a Many-Splendored Thing,tt0048316,1.0
12190,Lola Montes,tt0048308,3.0
8042,The Far Country,,
12103,Alfred Hitchcock Presents: Season 1,,
1017,I Love Lucy: Season 5,,
12246,Rebel Without a Cause: Special Edition,,
8451,The Benny Goodman Story,,
5093,It Came From Beneath the Sea,,
1521,The Trouble With Harry,,
11901,East of Eden: Special Edition,,
7036,The Man with the Golden Arm: 50th Anniversary Special Edition,,
14353,The Purple Plain,,
16431,Samurai Trilogy 2: Duel at Ichijoji Temple,,
4585,Revenge of the Creature / The Creature Walks Among Us,,
10239,Seven Year Itch,,
15965,The Honeymooners: Classic 39 Episodes,,
3854,Night and Fog,,
4148,Tomorrowland,,
3587,Abbott & Costello Meet the Mummy,,
12858,Groucho Marx: You Bet Your Life: The Best Episodes,,
10529,The Rainmaker,tt0506748,1.0
5124,Rodan,tt0049782,1.0
8168,Friendly Persuasion,tt0049233,1.0
4135,The King and I,tt0049408,1.0
5955,The Man Who Knew Too Much,tt0049470,1.0
12295,Between Heaven and Hell,tt0049004,1.0
14512,Love Me Tender,tt0049452,1.0
10548,Jubal,tt0048233,1.0
17408,X the Unknown,tt0049967,1.0
2314,Invasion of the Body Snatchers,tt0049366,1.0
14776,The Ten Commandments,tt0049833,1.0
2530,The Man in the Gray Flannel Suit,tt0049474,1.0
4927,A Kiss Before Dying,tt0049414,1.0
11961,High Society,tt0049314,1.0
6543,The Solid Gold Cadillac,tt0049777,1.0
79,The Killing,tt0049406,1.0
8685,Written on the Wind,tt0049966,1.0
6098,The Bad Seed,tt0048977,1.0
2379,Giant,tt0049261,1.0
6373,Moby Dick,tt0049513,1.0
13912,The Harder They Fall,tt0049291,1.0
7262,War and Peace,tt0049934,1.0
13734,The Eddy Duchin Story,tt0049170,1.0
9303,Bus Stop,tt0049038,1.0
11094,Helen of Troy,tt0049301,1.0
11195,Alexander the Great,tt0048937,1.0
4662,The Mystery of Picasso,tt0049531,1.0
3292,The Great Locomotive Chase,tt0049279,1.0
14666,The Wrong Man,tt0051207,1.0
1952,Anything Goes,tt0048954,1.0
3895,The Man Who Never Was,tt0049471,1.0
4845,Carousel,tt0049055,1.0
8090,Bob Le Flambeur,tt0047892,3.0
8984,And God Created Woman,tt0049189,3.0
12383,Attack!,tt0048966,3.0
2511,Bride of the Monster,,
16837,C.I.D,,
1848,Samurai Trilogy 3: Duel at Ganryu Island,,
5907,Godzilla: King of the Monsters,,
15315,Around the World in 80 Days: Special Edition,,
1067,Earth vs. The Flying Saucers,,
5280,The Court Jester,,
6476,I Vitelloni,,
8737,Jean Renoir: French Cancan,,
11477,D-Day: The Sixth of June,,
6164,The Amazing Transparent Man / Indestructible Man,,
2620,Old Khottabych,,
14741,A Face in the Crowd,tt0050371,1.0
2027,Fire Down Below,tt0050397,1.0
8318,Forty Guns,tt0050407,1.0
5543,20 Million Miles to Earth,tt0050084,1.0
15786,Wild Strawberries,tt0050986,1.0
7925,Il Grido,tt0050458,1.0
117,Silk Stockings,tt0050972,1.0
17525,The Enemy Below,tt0050356,1.0
1724,The Real McCoys,tt0050053,1.0
4810,Night Passage,tt0050763,1.0
2794,The Curse of Frankenstein,tt0050280,1.0
1112,The Delicate Delinquent,tt0050301,1.0
6979,Fear Strikes Out,tt0050383,1.0
10560,Witness for the Prosecution,tt0051201,1.0
9449,Hellcats of the Navy,tt0050500,1.0
14724,Sayonara,tt0050933,1.0
9528,12 Angry Men,tt0050083,1.0
14719,Sweet Smell of Success,tt0051036,1.0
17156,Les Girls,tt0050631,1.0
11668,Johnny Tremain,tt0050567,1.0
13579,The Pajama Game,tt0050814,1.0
16980,Daughter of Dr. Jekyll,tt0050292,1.0
16471,Cinderella,tt1118981,1.0
2570,The Tin Star,tt0051087,1.0
6784,Loving You,tt0050659,1.0
7594,Nights of Cabiria,tt0050783,1.0
12655,The Unearthly,tt0051134,1.0
3902,Kanal,tt0050585,1.0
9041,Gunfight at the O.K. Corral,tt0050468,1.0
7586,The Bridge on the River Kwai,tt0050212,1.0
9042,Paths of Glory,tt0050825,1.0
7261,The Abominable Snowman,tt0050095,1.0
12291,Legend of the Lost,tt0050629,1.0
11605,Beginning of the End,tt0050177,1.0
6742,3:10 to Yuma,tt0050086,1.0
5577,Throne of Blood,tt0050613,1.0
1254,Designing Woman,tt0050306,1.0
2666,A Farewell to Arms,tt0050379,1.0
5757,Do Ankhen Barah Haath,tt0050322,1.0
13964,Desk Set,tt0050307,1.0
7295,Oedipus Rex,tt0050792,1.0
171,Funny Face,tt0050419,1.0
7183,The Black Scorpion,tt0050197,1.0
9416,Peyton Place,tt0050839,1.0
5375,Battle Hymn,tt0050171,1.0
16185,The Three Faces of Eve,tt0051077,1.0
11688,"Heaven Knows, Mr. Allison",tt0050490,1.0
14770,The Prince and the Showgirl,tt0050861,1.0
17000,Men in War,tt0050699,1.0
961,Love in the Afternoon,tt0050658,1.0
11444,Attack of the Crab Monsters,tt0050147,1.0
15489,Mother India,tt0050188,1.0
16166,The Pride and the Passion,tt0050858,1.0
2965,The Seventh Seal,tt0050976,1.0
15241,Kiss Them for Me,tt0050599,1.0
15330,Kronos,tt0050610,1.0
10255,An Affair to Remember,tt0050105,1.0
10218,Pyaasa,tt0050870,2.0
17637,The Smallest Show on Earth,tt0050985,2.0
7411,Le Notti Bianche,tt0050782,3.0
2038,Jean Renoir: Elena and Her Men,,
2950,Dr. Seuss' The Cat in the Hat,,
13756,Maverick: TV Favorites,,
8260,Crime of Passion,,
4712,The Hunchback of Notre Dame,,
13647,Humphrey Bogart: Beat the Devil / Humphrey Bogart on Film,,
7023,El Bolero de Raquel,,
5974,The Bridge on the River Kwai: Bonus Material,,
2480,The Lower Depths (Donzoko),,
17670,Dr. Seuss: The Grinch Grinches The Cat in the Hat,,
11546,Have Gun Will Travel: Season 1,,
2378,Aparajito,,
10067,Gumby,,
8073,Night of the Demon / Curse of the Demon: Double Feature,,
7105,Truffaut Shorts: Antoine & Collette/Les Mistons,,
13811,Cranes Are Flying,,
10641,A Man Escaped,,
3144,A Matter of Dignity,,
6167,I Married a Monster from Outer Space,tt0051756,1.0
2621,Peter Gunn,tt0051301,1.0
5341,The Inn of the Sixth Happiness,tt0051776,1.0
716,The Bravados,tt0051433,1.0
14281,A Night to Remember,tt0051994,1.0
13107,Touch of Evil,tt0052311,1.0
3898,The Quiet American,tt0052106,1.0
8112,Big Deal on Madonna Street,tt0052216,1.0
8246,South Pacific,tt0052225,1.0
3601,Kings Go Forth,tt0051819,1.0
14213,God's Little Acre,tt0051666,1.0
8605,The Old Man and the Sea,tt0052027,1.0
17652,Teacher's Pet,tt0052278,1.0
2898,Marjorie Morningstar,tt0051911,1.0
4085,Horror of Dracula,tt0051554,1.0
10300,Houseboat,tt0051745,1.0
12849,The Big Country,tt0051411,1.0
1484,Fiend Without a Face,tt0050393,1.0
2615,Tom Thumb,tt0052427,1.0
2831,Indiscreet,tt0051773,1.0
10884,Damn Yankees,tt0051516,1.0
1851,I Want to Live!,tt0051758,1.0
16321,Bonjour Tristesse,tt0051429,1.0
13270,Gigi,tt0051658,1.0
3376,The Vikings,tt0052365,1.0
249,The Hunters,tt0051750,1.0
13300,Thunder Road,tt0052293,1.0
1797,The Horse's Mouth,tt0051739,1.0
16223,Vertigo,tt0052357,1.0
14764,The Defiant Ones,tt0051525,1.0
15804,Separate Tables,tt0052182,1.0
11979,Ashes and Diamonds,tt0052080,1.0
16228,Chalti Ka Naam Gaadi,tt0128985,1.0
5215,King Creole,tt0051818,1.0
810,The Matchmaker,tt0051913,1.0
10426,Auntie Mame,tt0051383,1.0
15979,The 7th Voyage of Sinbad,tt0051337,1.0
984,The Young Lions,tt0052415,1.0
11540,Attack of the Puppet People,tt0051381,1.0
17730,The Blob,tt0051418,1.0
6199,The Last Hurrah,tt0051845,1.0
8511,"The Long, Hot Summer",tt0051878,1.0
769,The Crawling Eye,tt0052320,1.0
8902,Cowboy,tt0051496,1.0
6112,Slippery When Wet,tt0298155,1.0
12218,"Run Silent, Run Deep",tt0052151,2.0
16861,"Bell, Book and Candle",tt0051406,3.0
1353,Mon Oncle,tt0050706,3.0
7516,Hidden Fortress,tt0051808,3.0
9722,Revenge of Frankenstein,,
15878,The Rifleman: TV Classic,,
16817,The Rifleman: Collection 3,,
14834,Leonard Bernstein's Young People's Concerts,,
3022,Wanted: Dead or Alive: Season 1,,
11220,The Rifleman: Collection 1,,
11281,Laurel & Hardy,,
5622,Plan 9 from Outer Space,,
1377,The Bat / House on Haunted Hill,,
15942,The Brain from Planet Arous,,
7260,Have Gun Will Travel: Season 2,,
10293,House on Haunted Hill,,
797,Look Back in Anger,tt0051879,1.0
8581,Ballad of a Soldier,tt0052600,1.0
13572,"Suddenly, Last Summer",tt0053318,1.0
8613,Rio Bravo,tt0053221,1.0
13510,Last Train from Gun Hill,tt0052993,1.0
10974,Teenagers from Outer Space,tt0053337,1.0
8620,Surf Crazy,tt0298170,1.0
8951,Floating Weeds,tt0053390,1.0
17170,The World of Apu,tt0052572,1.0
3984,On the Beach,tt0053137,1.0
3955,The Horse Soldiers,tt0052902,1.0
5476,Hiroshima Mon Amour,tt0052893,1.0
5285,The Tingler,tt0053363,1.0
5469,The Best of Everything,tt5542430,1.0
17447,The Angry Red Planet,tt0052564,1.0
15762,I'm All Right Jack,tt0052911,1.0
11100,It Happened to Jane,tt0052933,1.0
